frame,timestamp,track_id,hip_center_x,hip_center_y,scale_factor,confidence,is_valid,nose_norm_x,nose_norm_y,nose_conf,left_eye_norm_x,left_eye_norm_y,left_eye_conf,right_eye_norm_x,right_eye_norm_y,right_eye_conf,left_ear_norm_x,left_ear_norm_y,left_ear_conf,right_ear_norm_x,right_ear_norm_y,right_ear_conf,left_shoulder_norm_x,left_shoulder_norm_y,left_shoulder_conf,right_shoulder_norm_x,right_shoulder_norm_y,right_shoulder_conf,left_elbow_norm_x,left_elbow_norm_y,left_elbow_conf,right_elbow_norm_x,right_elbow_norm_y,right_elbow_conf,left_wrist_norm_x,left_wrist_norm_y,left_wrist_conf,right_wrist_norm_x,right_wrist_norm_y,right_wrist_conf,left_hip_norm_x,left_hip_norm_y,left_hip_conf,right_hip_norm_x,right_hip_norm_y,right_hip_conf,left_knee_norm_x,left_knee_norm_y,left_knee_conf,right_knee_norm_x,right_knee_norm_y,right_knee_conf,left_ankle_norm_x,left_ankle_norm_y,left_ankle_conf,right_ankle_norm_x,right_ankle_norm_y,right_ankle_conf
60,2.0873626373626375,3,1210.574951171875,455.0699462890625,73.11607253169471,0.7787477970123291,True,-0.6679702,-1.1051842,0.8712855,-0.60169774,-1.2139983,0.9043714,-0.72215515,-1.1910876,0.5438784,-0.3128587,-1.2753714,0.874469,0.0,0.0,0.15182452,0.065265715,-1.032568,0.9943135,-0.61846995,-0.8894006,0.9720273,0.37290376,-0.5740372,0.9823826,-0.5769802,-0.27408946,0.7513518,0.061874874,-0.6282443,0.95961976,-0.55858517,-0.2584905,0.72674906,0.27741435,-0.028966127,0.99499196,-0.27741268,0.02896571,0.9882301,0.6097466,0.7911155,0.99126655,-0.6749021,0.8448606,0.9748932,0.97135925,1.724951,0.9771005,-0.755753,1.7807237,0.95149726
61,2.1221520146520145,1,503.60601806640625,450.63189697265625,147.54113635261248,0.8650338053703308,True,0.31972596,-1.2462566,0.9659797,0.31526065,-1.3107488,0.591232,0.2775192,-1.3173707,0.9549422,0.0,0.0,0.1572228,0.04931093,-1.345973,0.96493506,0.25528666,-0.97913057,0.99706906,-0.3089396,-1.0201498,0.9990171,0.5601171,-0.4772061,0.97722584,-0.47217697,-0.57123715,0.99561775,0.7476224,-0.14021203,0.96412617,-0.12054867,-0.59538275,0.98960495,0.18955088,-0.0040960754,0.9993655,-0.18955088,0.004096282,0.99961925,0.24774854,0.7346762,0.99771273,-0.23214237,0.78436565,0.99858487,0.25635353,1.5423049,0.98350865,-0.282805,1.5506806,0.98650694
61,2.1221520146520145,3,1214.58447265625,457.46185302734375,74.36425034031001,0.7750946879386902,True,-0.68822974,-1.1364181,0.89800966,-0.6312329,-1.2405392,0.91008466,-0.75522995,-1.20671,0.6692164,-0.3758766,-1.2786303,0.8225925,0.0,0.0,0.2144223,-0.013381661,-1.0263014,0.9918224,-0.63840306,-0.86451244,0.9721985,0.22890487,-0.6425307,0.9770396,-0.6283537,-0.29896775,0.8168296,-0.069602035,-0.6816189,0.9550001,-0.6579322,-0.22492541,0.79726154,0.2629549,-0.033372488,0.9936935,-0.2629549,0.033372488,0.98748094,0.5779935,0.7249452,0.9905087,-0.6794673,0.7867422,0.977834,0.9395512,1.7080117,0.978786,-0.7947446,1.7799875,0.9611888
62,2.156941391941392,1,504.3144226074219,448.775390625,146.23108998960626,0.8588012456893921,True,0.3277252,-1.2640481,0.96930873,0.32642713,-1.326438,0.634088,0.28735873,-1.3362358,0.9572542,0.0,0.0,0.1780336,0.065096095,-1.3613489,0.96299976,0.26788256,-0.9761082,0.99727124,-0.29602373,-1.0236936,0.9989367,0.5786854,-0.4793887,0.97861403,-0.47451943,-0.5785015,0.99496895,0.7771961,-0.13161945,0.96580315,-0.12433958,-0.59362245,0.988529,0.18781789,-0.002613686,0.99934083,-0.18781789,0.0026138946,0.99957126,0.24616753,0.74337536,0.99765307,-0.2132168,0.7877859,0.9984353,0.24129118,1.5602311,0.98314995,-0.2739608,1.5558418,0.9855511
62,2.156941391941392,3,1216.203125,454.8795776367187,74.67130041452641,0.767983078956604,True,-0.7260744,-1.09154,0.87203556,-0.6738615,-1.1980804,0.88917214,-0.79613733,-1.163017,0.6094067,-0.4191629,-1.24961,0.79921913,0.0,0.0,0.18581547,-0.05432664,-1.0158813,0.98925483,-0.6414228,-0.85919976,0.9637592,0.16974132,-0.6071797,0.97251636,-0.5841094,-0.2845368,0.7877558,-0.13698219,-0.5802089,0.94809264,-0.6074392,-0.17947268,0.7735478,0.25291017,-0.032417055,0.9924616,-0.25291017,0.03241665,0.98510855,0.5574022,0.7331954,0.9897086,-0.6823231,0.793019,0.9760759,0.91037494,1.7303783,0.97840935,-0.8185647,1.79615,0.9606293
63,2.191730769230769,1,506.4763793945313,450.30572509765625,146.63307286685568,0.8643872737884521,True,0.32085887,-1.2644833,0.9724683,0.32234153,-1.326976,0.6694417,0.28048444,-1.337824,0.95991623,0.0,0.0,0.19493198,0.060877785,-1.3654267,0.96190023,0.26278907,-0.9735469,0.9974784,-0.29888305,-1.0261273,0.9989231,0.54899853,-0.47234738,0.98020464,-0.48402533,-0.5814697,0.9947049,0.77422243,-0.1327259,0.9680912,-0.14653209,-0.594366,0.988257,0.18524154,-0.0025913278,0.9993623,-0.18524174,0.002591536,0.9995634,0.23553923,0.7488107,0.9977429,-0.19754551,0.79514325,0.9984189,0.22028722,1.5697536,0.98357546,-0.24425122,1.5719026,0.9854864
63,2.191730769230769,3,1213.872802734375,454.37310791015625,73.80362935933996,0.7816925048828125,True,-0.68066895,-1.1163323,0.8911318,-0.62585413,-1.2243372,0.8980815,-0.7579929,-1.1876196,0.68064755,-0.37769476,-1.2695296,0.7887335,0.0,0.0,0.23987097,-0.017222976,-1.0224138,0.99045885,-0.6550239,-0.861222,0.97179824,0.22086528,-0.60696435,0.97272056,-0.61602616,-0.27403685,0.8270686,-0.06572783,-0.5820607,0.94867665,-0.5786477,-0.17636143,0.8051078,0.26913857,-0.034832984,0.99310595,-0.2691369,0.034833398,0.98728764,0.6141605,0.7399851,0.9898436,-0.66263056,0.80520517,0.97830313,0.9522356,1.755289,0.97794855,-0.7936066,1.8300136,0.962121
64,2.2265201465201465,1,508.672607421875,448.75048828125,146.85558352439912,0.8586021065711975,True,0.31762013,-1.2565757,0.9727523,0.32912886,-1.3202385,0.6783064,0.27842984,-1.3312774,0.9633928,0.0,0.0,0.17438078,0.05675534,-1.3632041,0.9552945,0.2502575,-0.97065026,0.9955344,-0.31267098,-1.0283756,0.9987012,0.51514995,-0.45016548,0.9707009,-0.50366926,-0.5918606,0.99496585,0.7556177,-0.098396696,0.961667,-0.17310965,-0.5934368,0.98935354,0.18687227,-0.003683582,0.9989048,-0.18687207,0.0036833743,0.9993793,0.23252949,0.78115004,0.9966904,-0.20055448,0.8272121,0.9980477,0.2604417,1.595087,0.9793061,-0.22020324,1.5934649,0.9838283
64,2.2265201465201465,3,1211.96142578125,453.2854614257813,72.14576830467674,0.7861523032188416,True,-0.5915487,-1.120095,0.83500385,-0.54664654,-1.2260842,0.8237759,-0.6754412,-1.1893848,0.6307597,-0.33754802,-1.2654164,0.6598864,0.0,0.0,0.26130447,0.0006903341,-1.021782,0.9861239,-0.66712,-0.8639202,0.9685335,0.21517614,-0.60759306,0.96589714,-0.6464624,-0.27665013,0.8581417,-0.07585723,-0.5872827,0.94040674,-0.55026567,-0.19337055,0.8335233,0.28061408,-0.037172295,0.9931965,-0.28061238,0.03717187,0.9890182,0.6762669,0.77818084,0.990117,-0.65023893,0.84967697,0.98192054,1.0104681,1.8056662,0.97880954,-0.7933259,1.8885106,0.9673538
65,2.261309523809524,1,511.75390625,447.3692626953125,145.88563178125287,0.8651687502861023,True,0.28941587,-1.2524374,0.97824425,0.30786002,-1.318073,0.74911034,0.24379691,-1.3272848,0.9695007,0.0,0.0,0.19689214,0.016506637,-1.3614446,0.94905627,0.23856428,-0.9743522,0.9950788,-0.32371315,-1.0238345,0.99836904,0.48433384,-0.46039766,0.968304,-0.5121272,-0.5853902,0.99347574,0.7392767,-0.11273329,0.95981747,-0.17035632,-0.59279925,0.98729277,0.18527898,-0.0052843075,0.9986008,-0.18527919,0.0052845166,0.9991509,0.20878129,0.80176926,0.9960698,-0.18981147,0.85183597,0.99752337,0.22443277,1.6158187,0.9768563,-0.21668464,1.6202041,0.9811974
65,2.261309523809524,3,1209.4942626953125,454.160888671875,71.09602101251437,0.8071737289428711,True,-0.48533306,-1.1590658,0.8831286,-0.4366636,-1.2648789,0.85605896,-0.58087087,-1.2292057,0.75375694,-0.25707284,-1.2905872,0.65413475,-0.6932574,-1.204291,0.38858643,0.049198292,-1.0314587,0.98917973,-0.6702276,-0.8696786,0.98004913,0.2832808,-0.6060186,0.96640044,-0.6550117,-0.261276,0.8990809,-0.020301549,-0.60863954,0.9411554,-0.4807487,-0.19986784,0.86883116,0.29725355,-0.04004465,0.9936639,-0.29725355,0.04004465,0.9908213,0.7253202,0.75239354,0.98936987,-0.651655,0.8300559,0.9828554,1.0564361,1.8069993,0.9760158,-0.7773206,1.901112,0.9662099
66,2.296098901098901,1,512.1196899414062,446.2687377929687,144.3120862477279,0.8606004118919373,True,0.29098517,-1.2576429,0.97990626,0.3123922,-1.323034,0.7644419,0.24347773,-1.3310692,0.9725271,0.0,0.0,0.20091718,0.012314281,-1.3616499,0.9502457,0.24474402,-0.9814536,0.99453753,-0.33447236,-1.0165325,0.9984611,0.4712154,-0.47501275,0.9652371,-0.5384269,-0.5785917,0.99407744,0.72546154,-0.10156892,0.95798135,-0.18137512,-0.6026829,0.98838055,0.19019212,-0.008540612,0.9984273,-0.19019191,0.008540612,0.99911934,0.21406446,0.80524725,0.99551374,-0.19440056,0.86625826,0.99737656,0.21873836,1.62025,0.9741002,-0.22014548,1.6299407,0.98005486
66,2.296098901098901,3,1209.967529296875,450.84075927734375,69.7847175835521,0.7993425726890564,True,-0.5198343,-1.1077963,0.8204349,-0.47540006,-1.2169791,0.7941982,-0.6107634,-1.180228,0.6454532,-0.28373393,-1.2623758,0.5963868,0.0,0.0,0.2994326,0.041086182,-1.0288924,0.9841792,-0.67388123,-0.868361,0.9692648,0.27605128,-0.604819,0.9609992,-0.653102,-0.26615933,0.87433666,-0.0035422137,-0.54068613,0.93462783,-0.50054365,-0.14751221,0.8475677,0.29773661,-0.03944102,0.99314296,-0.29773837,0.039441455,0.9897934,0.73851746,0.83298653,0.9899776,-0.6492222,0.9098801,0.98333156,1.0702418,1.8932809,0.9786355,-0.79854614,1.9844583,0.96919906
67,2.3308882783882785,1,513.6080322265625,445.8969421386719,144.0676830355786,0.8620736598968506,True,0.2649198,-1.2415535,0.97815037,0.2867563,-1.3080535,0.7608309,0.2185964,-1.316664,0.96803546,0.0,0.0,0.20779926,-0.006885683,-1.3545768,0.94118786,0.23214407,-0.9795027,0.99472934,-0.35070974,-1.0169797,0.9982658,0.45547652,-0.45984948,0.9684826,-0.5474419,-0.57007974,0.9933995,0.722987,-0.097845286,0.96118397,-0.19715516,-0.60303426,0.98752826,0.19079481,-0.008838526,0.9985513,-0.1907946,0.008838526,0.9991204,0.20831469,0.80232275,0.9959943,-0.19205116,0.8647959,0.9974706,0.21504445,1.6211191,0.976724,-0.19903894,1.6327108,0.9812213
67,2.3308882783882785,3,1210.9681396484375,449.41302490234375,69.53038243440983,0.7899067401885986,True,-0.5446539,-1.0649272,0.7957562,-0.5031576,-1.1761553,0.7713418,-0.6343952,-1.1383214,0.6030024,-0.3111661,-1.2377924,0.5803646,0.0,0.0,0.269684,0.011406392,-1.0251194,0.98211044,-0.67931324,-0.8600599,0.9644303,0.23059979,-0.6027761,0.9595336,-0.6679262,-0.25727102,0.86451995,-0.03223706,-0.49039322,0.93310934,-0.56677496,-0.08733255,0.84000903,0.28956997,-0.040111106,0.9929153,-0.28956997,0.040111106,0.9893139,0.71670485,0.86680377,0.9900204,-0.6538003,0.9443938,0.9830921,1.0608103,1.9098237,0.9789854,-0.8089532,2.0012267,0.9693099
68,2.3656776556776555,1,513.6905517578125,446.2030944824219,144.1771796401451,0.8521318435668945,True,0.25402942,-1.2456969,0.9748891,0.2726705,-1.3116914,0.7280172,0.21087597,-1.3210628,0.9640127,0.0,0.0,0.19934364,-0.0069829007,-1.3578236,0.943028,0.22266541,-0.976469,0.9947758,-0.35059494,-1.0194355,0.99835026,0.47165757,-0.4493578,0.967882,-0.53792465,-0.57080376,0.99370015,0.7222559,-0.08535226,0.95972395,-0.18574536,-0.5968365,0.9876533,0.18744612,-0.0073459097,0.9986399,-0.1874459,0.0073459097,0.99919504,0.21079215,0.8076693,0.9962083,-0.17857683,0.86310494,0.99767154,0.22305615,1.6300648,0.9777656,-0.18266095,1.6313747,0.9823722
68,2.3656776556776555,3,1216.2835693359375,448.74847412109375,72.34366203029451,0.773749589920044,True,-0.64939165,-0.98121494,0.7905366,-0.61605096,-1.0860202,0.7993167,-0.71687454,-1.06243,0.46877977,-0.4115927,-1.1716318,0.74255973,0.0,0.0,0.17848453,-0.050119866,-0.9851541,0.9903628,-0.6624603,-0.8835974,0.97299194,0.08476151,-0.48590475,0.9742511,-0.69531333,-0.30207837,0.83731693,-0.23480557,-0.3479659,0.9489791,-0.6127471,-0.20710196,0.8095545,0.25590947,-0.022894196,0.99538004,-0.25590947,0.022894619,0.9918399,0.5621109,0.8792524,0.992461,-0.7231937,0.9201887,0.984059,0.87818515,1.8388994,0.98049223,-0.8913297,1.8715794,0.966847
69,2.400467032967033,1,511.6253662109375,446.1181640625,144.78184005761273,0.841579020023346,True,0.24498908,-1.2080609,0.9770985,0.26667404,-1.2761984,0.74915504,0.20351708,-1.2869381,0.9665282,0.0,0.0,0.20039812,-0.009557331,-1.3431566,0.9404857,0.2345549,-0.9762356,0.9947844,-0.3536259,-1.0202166,0.99822205,0.50029814,-0.44239113,0.9675117,-0.5342867,-0.5556424,0.99304163,0.72830695,-0.099973835,0.958678,-0.19466902,-0.59108853,0.9865682,0.19381809,-0.0065484014,0.9985967,-0.19381788,0.0065486124,0.999138,0.24206637,0.8127252,0.9962147,-0.17215233,0.8614081,0.99760085,0.26260594,1.6423728,0.97826755,-0.17967834,1.6283848,0.98239225
69,2.400467032967033,3,1217.84716796875,448.84271240234375,71.52918180215387,0.7694889307022095,True,-0.7363656,-0.9786092,0.813452,-0.69630367,-1.0855265,0.8403057,-0.79803973,-1.0642253,0.45131743,-0.45666048,-1.1718721,0.8083327,0.0,0.0,0.14433108,-0.07328228,-0.9770839,0.99146944,-0.65883565,-0.8841,0.97042155,0.042804454,-0.46320993,0.9767373,-0.6846733,-0.29326648,0.794463,-0.31607068,-0.3412632,0.95226574,-0.6579824,-0.20050871,0.7738806,0.25029564,-0.018837236,0.9951351,-0.25029394,0.01883681,0.99039006,0.52688456,0.8914665,0.99252677,-0.751945,0.9246083,0.98196775,0.85975826,1.8647345,0.98103243,-0.92444956,1.8844455,0.9646326
70,2.43525641025641,1,511.9719543457031,445.5233154296875,143.54640250219646,0.8405617475509644,True,0.20062828,-1.2046497,0.98407066,0.2281133,-1.2732078,0.8375103,0.15386623,-1.2830954,0.97267264,0.0,0.0,0.26453337,-0.060681224,-1.3401657,0.9332783,0.2258602,-0.97999895,0.9963362,-0.36649033,-1.0150508,0.99771774,0.48792335,-0.46422854,0.9746882,-0.5281444,-0.5437646,0.98851657,0.6911651,-0.13299641,0.9628131,-0.17269683,-0.612988,0.98008096,0.19438048,-0.006290329,0.9987023,-0.19438048,0.0062901163,0.99891925,0.23130481,0.8059555,0.99628866,-0.16394356,0.8509505,0.9968671,0.22305943,1.6531167,0.97751325,-0.19204424,1.6259378,0.9779885
70,2.43525641025641,3,1215.457763671875,449.73248291015625,71.61835281063009,0.763022243976593,True,-0.75676644,-1.0354897,0.7712383,-0.7175026,-1.140113,0.7845523,-0.82281405,-1.1081314,0.4720786,-0.47397846,-1.2036215,0.67625177,0.0,0.0,0.1570276,-0.0865284,-0.98249984,0.9801769,-0.68904495,-0.86099774,0.94909793,0.057198126,-0.53088385,0.9588072,-0.700216,-0.27423075,0.7918892,-0.25093338,-0.43937203,0.9296218,-0.7057452,-0.11678888,0.7773849,0.2599994,-0.026755694,0.99131244,-0.2600011,0.026755694,0.98504806,0.60081553,0.8588795,0.9894265,-0.68121815,0.90874505,0.97887075,0.95767915,1.881512,0.979267,-0.84396636,1.9283471,0.9660809
71,2.4700457875457875,1,512.6205444335938,446.4508666992187,142.6606215099701,0.8334557414054871,True,0.18540984,-1.2340518,0.98424375,0.2136294,-1.3008573,0.84643734,0.13750392,-1.3112017,0.9715838,0.0,0.0,0.29614702,-0.06942858,-1.3537883,0.930048,0.21764505,-0.9796883,0.9965454,-0.3667897,-1.014743,0.9978421,0.4755536,-0.46810928,0.976733,-0.539969,-0.5519328,0.98921007,0.7108793,-0.1363402,0.9659166,-0.1908211,-0.6300276,0.9813277,0.1918111,-0.0066928314,0.9987394,-0.19181089,0.0066928314,0.9989466,0.22861515,0.802946,0.9962042,-0.16996309,0.8510966,0.99678624,0.22363088,1.6500782,0.9762522,-0.20403606,1.6294014,0.9768817
71,2.4700457875457875,3,1215.716064453125,446.87982177734375,70.92036144388602,0.7634637951850891,True,-0.69291246,-0.95669794,0.7155657,-0.67177916,-1.0617572,0.70534545,-0.7496081,-1.037536,0.3974726,-0.4726999,-1.1570737,0.65303355,0.0,0.0,0.1726657,-0.10335819,-0.96545213,0.9844348,-0.67880523,-0.87526053,0.96989596,-0.047227133,-0.45659307,0.9623754,-0.7629717,-0.28297982,0.8566949,-0.34316522,-0.29641315,0.9327942,-0.7531521,-0.095263675,0.82144934,0.24721178,-0.020364743,0.9942601,-0.24721006,0.020365173,0.99131936,0.57355714,0.92679846,0.9908274,-0.7388452,0.9609985,0.98351836,0.9089941,1.9095266,0.97714657,-0.9655227,1.9319861,0.9658784
72,2.504835164835165,1,511.46966552734375,451.8924560546875,141.442683643017,0.8290533423423767,True,0.16217119,-1.2915823,0.96296394,0.18943496,-1.3590641,0.86375386,0.09539281,-1.3552724,0.9603549,0.2061067,-1.3410062,0.35095784,-0.100448266,-1.3426919,0.84485835,0.2997087,-0.9843083,0.9918248,-0.36118218,-1.0147468,0.9965263,0.4599747,-0.48446125,0.92195684,-0.5527558,-0.6125194,0.9786185,0.4894595,-0.24138248,0.898618,-0.19767891,-0.58672297,0.9584408,0.21974483,-0.0025368982,0.9976051,-0.21974462,0.0025368982,0.9984189,0.29291356,0.79446125,0.99544585,-0.23968208,0.8009828,0.9969163,0.25273013,1.6010559,0.9861746,-0.277153,1.6133676,0.98934424
72,2.504835164835165,3,1216.50830078125,448.6150512695313,70.17598596806317,0.7601298689842224,True,-0.73396146,-1.0003872,0.7001681,-0.7009321,-1.105992,0.7113769,-0.802299,-1.0813329,0.37074742,-0.47811055,-1.1748391,0.64549315,0.0,0.0,0.13825448,-0.089458406,-0.9693303,0.98043686,-0.7286004,-0.8557113,0.9497253,0.0074276156,-0.45495665,0.96180904,-0.76873034,-0.19160335,0.8038385,-0.34494227,-0.34788725,0.9321325,-0.67327243,-0.009103178,0.7842529,0.27242824,-0.025807485,0.99217916,-0.27242824,0.02580705,0.9868173,0.57512355,0.85084033,0.98899066,-0.7609983,0.89799,0.9781279,0.91500914,1.9143714,0.97450984,-0.9174218,1.9590023,0.9587264
73,2.539624542124542,1,510.92669677734375,451.50634765625,140.95594072099124,0.8276429176330566,True,0.15400995,-1.2997801,0.9623312,0.18275914,-1.366945,0.8656739,0.08541228,-1.3628125,0.9589255,0.20016652,-1.3453355,0.3574985,-0.111297324,-1.3454498,0.83763105,0.29533753,-0.9877077,0.99121475,-0.36807042,-1.0109694,0.99612755,0.45089072,-0.4983541,0.9155818,-0.54162294,-0.604876,0.97524434,0.4550541,-0.3396395,0.8912875,-0.17055435,-0.64599496,0.95308423,0.22105616,-0.00409583,0.9973398,-0.22105595,0.0040956135,0.998212,0.29729125,0.795806,0.99525934,-0.23369093,0.8052772,0.9967327,0.2627601,1.6100131,0.986259,-0.26364323,1.6254992,0.9892749
73,2.539624542124542,3,1217.647705078125,448.8259582519531,72.60593315902646,0.7651904225349426,True,-0.7491243,-1.0129095,0.70703727,-0.7224207,-1.1152171,0.7024685,-0.8185995,-1.0895995,0.39344537,-0.5178889,-1.1736858,0.62122965,0.0,0.0,0.15730207,-0.13307267,-0.95445764,0.97993016,-0.74605095,-0.8419666,0.95527923,-0.022661863,-0.4495616,0.9580579,-0.7771175,-0.19003627,0.8278692,-0.34322324,-0.3521201,0.92663634,-0.66822994,-0.022241965,0.80202556,0.26071483,-0.026657827,0.9919689,-0.26071483,0.026657827,0.98752916,0.5490143,0.81987685,0.98832744,-0.7477003,0.86718446,0.9788126,0.882809,1.8482873,0.9730858,-0.89719224,1.8940574,0.9591897
74,2.5744139194139195,1,510.1584777832031,451.8204345703125,140.07128782261302,0.826889157295227,True,0.14840443,-1.2953393,0.95843005,0.17399827,-1.3641962,0.8569537,0.07910248,-1.3583026,0.95347357,0.18921705,-1.3456682,0.35609278,-0.11985278,-1.3412231,0.8232907,0.28400043,-0.98886544,0.9911857,-0.36856776,-1.0093459,0.99580175,0.43466526,-0.48172274,0.9203089,-0.5469359,-0.5964335,0.97360605,0.44742647,-0.22558464,0.89602923,-0.19267009,-0.56699884,0.95135534,0.21804714,-0.0049511357,0.9974361,-0.21804714,0.0049513537,0.99820673,0.30602378,0.80242777,0.9955049,-0.22518462,0.8136129,0.9967602,0.27655485,1.6173701,0.9869927,-0.25716493,1.6351019,0.9895104
74,2.5744139194139195,3,1218.71923828125,447.1594848632813,73.97115033231367,0.7611631751060486,True,-0.750243,-0.9746768,0.6535504,-0.7297272,-1.0744805,0.6527697,-0.8180597,-1.048908,0.3300325,-0.53177077,-1.1444912,0.5914683,0.0,0.0,0.13333663,-0.14348195,-0.95015293,0.97559935,-0.7280984,-0.84994406,0.94440824,-0.03275896,-0.44806138,0.95444614,-0.73058534,-0.24482952,0.80763954,-0.40774515,-0.39575696,0.9216266,-0.64563084,-0.18312572,0.78680664,0.25052658,-0.023501098,0.99135876,-0.25052822,0.023501512,0.9864152,0.52572095,0.8373527,0.98787445,-0.7279796,0.8782069,0.9777189,0.84427214,1.8361708,0.9722763,-0.8838169,1.8692442,0.95759916
75,2.6092032967032965,1,510.3903198242187,451.1346740722656,145.42046459377045,0.823580801486969,True,0.13709152,-1.2358959,0.96891296,0.16180056,-1.303259,0.86490756,0.06561573,-1.3000501,0.96810216,0.1755794,-1.3045621,0.35946235,-0.12590213,-1.3046234,0.89645,0.25663853,-0.9922628,0.9936352,-0.37293506,-1.0043532,0.99785113,0.4245896,-0.4939234,0.9314247,-0.53185993,-0.5530214,0.9856704,0.46635672,-0.29344544,0.9021645,-0.17141141,-0.5412985,0.9668582,0.2064146,-0.0088528395,0.99724066,-0.20641439,0.0088528395,0.9982747,0.30057767,0.7623333,0.9889924,-0.16963518,0.77795297,0.9932051,0.23309714,1.536234,0.95276576,-0.2056568,1.5610119,0.96651846
75,2.6092032967032965,3,1217.044189453125,446.2903137207031,75.01323498945727,0.763696014881134,True,-0.6966365,-0.97669655,0.679422,-0.6762007,-1.0758494,0.67322564,-0.76742154,-1.0471956,0.36206093,-0.4812546,-1.151361,0.5957403,0.0,0.0,0.14593984,-0.09704667,-0.9673403,0.9785654,-0.7080554,-0.8634548,0.95032907,0.036097147,-0.489285,0.9599062,-0.7098487,-0.314182,0.8255049,-0.373907,-0.5006408,0.9299253,-0.6375584,-0.37173495,0.8054015,0.257064,-0.024154672,0.9925303,-0.25706565,0.024154672,0.9881443,0.5450747,0.85010636,0.98873866,-0.69314593,0.8927246,0.9792077,0.8440535,1.8267305,0.9725293,-0.8445059,1.8610798,0.95776767
76,2.643992673992674,1,508.5980224609375,451.9304809570313,146.36646488729122,0.8274024128913879,True,0.15910515,-1.2300526,0.9689566,0.18285301,-1.2970532,0.8328963,0.08880023,-1.2951245,0.9734663,0.0,0.0,0.26413456,-0.11362729,-1.3023577,0.9223039,0.24682452,-0.9932295,0.9900242,-0.3766436,-1.002553,0.99793965,0.37206325,-0.5122511,0.8745296,-0.5301759,-0.5538602,0.98798466,0.34264413,-0.38403642,0.8466173,-0.15988724,-0.5586826,0.9698734,0.2056693,-0.010380231,0.99556917,-0.20566909,0.010380231,0.9978946,0.30323365,0.7520541,0.98316306,-0.16583203,0.7675558,0.99225676,0.2420294,1.5192208,0.93698496,-0.18657622,1.5473522,0.963617
76,2.643992673992674,3,1217.702880859375,450.4124755859375,76.8842647807998,0.7659839987754822,True,-0.6911832,-0.9826429,0.710156,-0.6735596,-1.0841352,0.7067615,-0.75122267,-1.0543365,0.36918733,-0.47166255,-1.1676974,0.67120457,0.0,0.0,0.15480702,-0.09078397,-0.97344327,0.9864138,-0.6811298,-0.87158936,0.9696231,0.006746202,-0.5105258,0.97061485,-0.69957906,-0.36787242,0.8601282,-0.4055469,-0.5145118,0.9444679,-0.67538863,-0.42991197,0.8289177,0.24925698,-0.02286429,0.9948319,-0.24925858,0.022863893,0.99160016,0.5419443,0.8241941,0.9904407,-0.7057013,0.86160696,0.98152727,0.8483496,1.7357473,0.9731637,-0.88518614,1.762448,0.95787495
77,2.6787820512820515,1,506.9981689453125,450.71380615234375,145.78727315480103,0.8345552682876587,True,0.1795461,-1.2326717,0.96777767,0.19907403,-1.300264,0.8251613,0.111292124,-1.2977256,0.97173375,0.0,0.0,0.26013932,-0.09796977,-1.3045105,0.91808784,0.2480877,-0.99519897,0.99052083,-0.37153244,-1.0009878,0.9978561,0.3840422,-0.5102825,0.88523304,-0.541275,-0.54614884,0.98738956,0.4001698,-0.30348843,0.8580941,-0.16836184,-0.48186606,0.96905243,0.20440315,-0.011909383,0.9959078,-0.20440336,0.011909593,0.9979504,0.30582622,0.7539756,0.98493004,-0.1577212,0.77217513,0.9926547,0.24918795,1.5234487,0.9432225,-0.17609866,1.5586847,0.96587557
77,2.6787820512820515,3,1218.802978515625,448.60205078125,77.4358375827554,0.7757253050804138,True,-0.7545357,-0.9409338,0.6769891,-0.73887247,-1.0431547,0.70415306,0.0,0.0,0.28815067,-0.5137097,-1.1442031,0.7142811,0.0,0.0,0.1057162,-0.09787116,-0.97285014,0.9864202,-0.6704675,-0.87367487,0.9603871,0.029426768,-0.5008612,0.97481877,-0.67593604,-0.36231798,0.82017756,-0.4077768,-0.51329315,0.95030284,-0.7042767,-0.4259839,0.7959106,0.24314485,-0.020378593,0.9948219,-0.24314328,0.020378988,0.9903537,0.50584656,0.84595144,0.99071914,-0.71149504,0.87846637,0.9790791,0.8051036,1.7589797,0.9731247,-0.8970948,1.7772322,0.9530172
78,2.7135714285714285,1,505.652099609375,451.82366943359375,145.55277214729583,0.8396691679954529,True,0.17086498,-1.2263763,0.9644073,0.19220906,-1.2936196,0.8153436,0.104566686,-1.2913797,0.9685028,0.0,0.0,0.25904745,-0.09717132,-1.3010986,0.9114764,0.25063607,-0.9938062,0.99032706,-0.37212306,-1.0025009,0.9977209,0.38608372,-0.51156676,0.8900932,-0.54558665,-0.5504969,0.98736215,0.42298508,-0.31538767,0.8623946,-0.15607509,-0.49513727,0.9690222,0.20479032,-0.010975426,0.99595827,-0.20479012,0.0109752165,0.9979401,0.30977216,0.7488127,0.98469585,-0.1502539,0.765443,0.9924245,0.25300068,1.5164006,0.9411337,-0.16225587,1.548493,0.9641716
