frame,timestamp,track_id,hip_center_x,hip_center_y,scale_factor,confidence,is_valid,nose_norm_x,nose_norm_y,nose_conf,left_eye_norm_x,left_eye_norm_y,left_eye_conf,right_eye_norm_x,right_eye_norm_y,right_eye_conf,left_ear_norm_x,left_ear_norm_y,left_ear_conf,right_ear_norm_x,right_ear_norm_y,right_ear_conf,left_shoulder_norm_x,left_shoulder_norm_y,left_shoulder_conf,right_shoulder_norm_x,right_shoulder_norm_y,right_shoulder_conf,left_elbow_norm_x,left_elbow_norm_y,left_elbow_conf,right_elbow_norm_x,right_elbow_norm_y,right_elbow_conf,left_wrist_norm_x,left_wrist_norm_y,left_wrist_conf,right_wrist_norm_x,right_wrist_norm_y,right_wrist_conf,left_hip_norm_x,left_hip_norm_y,left_hip_conf,right_hip_norm_x,right_hip_norm_y,right_hip_conf,left_knee_norm_x,left_knee_norm_y,left_knee_conf,right_knee_norm_x,right_knee_norm_y,right_knee_conf,left_ankle_norm_x,left_ankle_norm_y,left_ankle_conf,right_ankle_norm_x,right_ankle_norm_y,right_ankle_conf
34,1.1828388278388278,3,1208.4676513671875,452.33319091796875,74.36028109379372,0.7816199064254761,True,-0.5199,-1.0795627,0.85165226,-0.4759526,-1.1774402,0.8343896,-0.57964796,-1.1567346,0.6298868,-0.2657104,-1.238398,0.7273116,0.0,0.0,0.2910426,0.07605726,-1.018112,0.99202627,-0.6349438,-0.9022125,0.9836835,0.2680612,-0.52216464,0.9769745,-0.6357728,-0.26876625,0.9053057,-0.20596743,-0.3959452,0.95528156,-0.58560205,-0.032090534,0.87196606,0.28982726,-0.026064195,0.99599695,-0.28982726,0.026063785,0.99369425,0.68618,0.7866344,0.9918202,-0.6855414,0.8345418,0.9849672,1.0323291,1.790606,0.9764524,-0.8070909,1.8387716,0.96414274
34,1.1828388278388278,4,1819.583984375,440.01611328125,64.04821889602869,0.6964913010597229,True,0.05826375,-1.4778419,0.95672286,0.13152513,-1.5748966,0.9155463,-0.040515892,-1.5644479,0.9279503,0.26275292,-1.5018449,0.70836955,-0.21289426,-1.4768174,0.76007867,0.4902217,-1.0128134,0.99260956,-0.43820173,-0.9865099,0.9943257,0.58707255,-0.39932874,0.91779435,-0.62857574,-0.37738928,0.9392499,0.19983494,-0.23116672,0.86268044,-0.19720478,-0.2457117,0.88536245,0.31411538,-0.006540139,0.9823845,-0.31411538,0.006540616,0.9842375,0.55029225,0.05200521,0.9472628,-0.4311289,0.060911063,0.95107394,0.3940265,0.93794584,0.8959048,-0.5246825,0.9558252,0.9005331
35,1.217628205128205,1,433.5278015136719,454.8013000488281,144.1267912573524,0.8905392289161682,True,0.25979987,-1.1804715,0.96552724,0.2821716,-1.250445,0.6690644,0.21467274,-1.2579796,0.9617321,0.0,0.0,0.17801426,0.010094126,-1.322346,0.93616796,0.2025783,-1.0118203,0.9862889,-0.32484022,-0.9844392,0.99848,0.25706884,-0.62495583,0.92418355,-0.4889051,-0.37260246,0.9955302,0.5041323,-0.40337566,0.92461324,-0.20601931,0.047131896,0.9898218,0.17969501,-0.018598711,0.9978671,-0.17969501,0.018598711,0.9992434,0.30099708,0.76844585,0.9953041,-0.14201355,0.8182177,0.9982268,0.34622267,1.473702,0.98243284,-0.11424263,1.5375309,0.9901433
35,1.217628205128205,2,1666.523193359375,440.604736328125,158.97485610382245,0.831548273563385,True,0.35803357,-1.314332,0.7912815,0.0,0.0,0.20442837,0.31244805,-1.3727973,0.8699428,0.0,0.0,0.047925264,0.10820596,-1.3413894,0.92262965,0.038453624,-1.0123725,0.8673733,0.016962778,-0.98685944,0.98879623,0.20987897,-0.6372926,0.49670732,0.32085305,-0.565732,0.97448504,0.43652567,-0.55534154,0.50654775,0.48304182,-0.53929883,0.935279,0.008785077,-0.008919069,0.96493894,-0.008785846,0.008919261,0.9904759,0.05602224,0.70556015,0.9479188,0.0499646,0.7407127,0.984809,-0.13499427,1.3882937,0.89958024,-0.14615126,1.4311099,0.94924736
35,1.217628205128205,3,1211.0631103515625,449.1605224609375,71.18856001503713,0.7797063589096069,True,-0.56644756,-1.0891773,0.88878584,-0.5081496,-1.1987152,0.88510275,-0.64856845,-1.172787,0.68206865,-0.27819356,-1.2565287,0.78459203,0.0,0.0,0.28698888,0.0714569,-1.0204223,0.9931671,-0.67626506,-0.88593733,0.98204213,0.25508735,-0.49174634,0.9779739,-0.6738164,-0.21435057,0.8772886,-0.19870822,-0.37261692,0.9559363,-0.5389207,-0.045969773,0.8479714,0.30500704,-0.030181676,0.99533916,-0.30500704,0.030181676,0.9920012,0.6581093,0.82696676,0.9910744,-0.71838266,0.8836867,0.98211986,0.99690884,1.8776599,0.97514206,-0.8017364,1.9394542,0.95937085
35,1.217628205128205,4,1820.64111328125,440.7122802734375,66.66936761358316,0.6877287030220032,True,0.014618549,-1.417779,0.96229196,0.10115435,-1.4998248,0.94193995,-0.07309457,-1.5055517,0.9469186,0.24227901,-1.4398048,0.74700284,-0.21923977,-1.4571185,0.77956563,0.44699362,-0.9878973,0.9956079,-0.40204304,-1.011597,0.99637103,0.57801306,-0.30871063,0.9392232,-0.5504184,-0.33268413,0.9529121,0.17315033,-0.16193192,0.89398175,-0.23036665,-0.17229068,0.91436076,0.3079343,0.0084426515,0.9874636,-0.30793247,-0.0084426515,0.9881849,0.5093165,-0.07322686,0.96317923,-0.52923757,-0.07196348,0.96566933,0.49593756,0.87293553,0.9209915,-0.5067769,0.8641372,0.9258593
36,1.2524175824175825,1,432.73822021484375,453.23406982421875,143.2170190729773,0.8880825042724609,True,0.26776546,-1.1735798,0.9624522,0.28892303,-1.2437022,0.6484976,0.22355327,-1.2508526,0.9592836,0.0,0.0,0.1705262,0.01949654,-1.3171042,0.93529195,0.2068277,-1.0130824,0.98512137,-0.31987125,-0.98372036,0.9984224,0.26393056,-0.63053524,0.91838676,-0.49162793,-0.37849382,0.99544585,0.50516,-0.3937152,0.91923445,-0.20316027,0.04267457,0.98952323,0.17936109,-0.019034995,0.99775785,-0.17936088,0.019034782,0.99922335,0.3049959,0.77176774,0.995146,-0.13812996,0.8232911,0.99821043,0.34902036,1.4867915,0.9822728,-0.115683675,1.5508311,0.99020714
36,1.2524175824175825,2,1667.26220703125,440.4396667480469,158.21393416097192,0.8352988958358765,True,0.35502204,-1.3172238,0.7950874,0.0,0.0,0.20627342,0.3090082,-1.3755816,0.8730531,0.0,0.0,0.046443656,0.10165046,-1.3434244,0.9235361,0.03848117,-1.0099266,0.86672246,0.010878886,-0.9894642,0.9885781,0.22135061,-0.6400209,0.49546987,0.32055372,-0.5816736,0.9740335,0.43920764,-0.56485164,0.50608325,0.47404093,-0.56653,0.9346654,0.010758524,-0.00763991,0.964222,-0.010759296,0.00763991,0.99022686,0.05100269,0.7118698,0.94697356,0.043020207,0.74352115,0.9844327,-0.13918725,1.399047,0.8976702,-0.1502081,1.4367249,0.94795924
36,1.2524175824175825,3,1208.527099609375,451.82562255859375,74.32526260510087,0.7812403440475464,True,-0.48697054,-1.0734676,0.87607133,-0.44113502,-1.1739321,0.85113,-0.5570345,-1.1509334,0.7014351,-0.24465054,-1.23766,0.7190485,-0.63051784,-1.1766346,0.36078498,0.07227293,-1.024294,0.99268544,-0.63165766,-0.89588535,0.98678255,0.29065526,-0.5548296,0.9761159,-0.61081094,-0.2701448,0.919364,-0.12992539,-0.4523069,0.95445484,-0.5354947,-0.058265477,0.88594645,0.2874674,-0.029871605,0.996176,-0.28746575,0.029871605,0.9943393,0.6961638,0.79596007,0.991955,-0.6687179,0.8517144,0.9862619,1.0301335,1.7896775,0.9768276,-0.8033093,1.8494084,0.9664815
36,1.2524175824175825,4,1821.390380859375,440.74395751953125,66.79833821836348,0.6917251944541931,True,-0.004775115,-1.4151577,0.9621043,0.08257495,-1.4973786,0.9443914,-0.09145085,-1.5027791,0.94384265,0.22624505,-1.4387149,0.76850027,-0.23139843,-1.4554538,0.7578082,0.43815377,-0.98772097,0.9957135,-0.40093967,-1.0119327,0.9962476,0.5667639,-0.30480188,0.9427527,-0.55054164,-0.33626366,0.9503762,0.15006982,-0.16149911,0.89915866,-0.2535343,-0.17824857,0.91145146,0.3046059,0.009662161,0.98762846,-0.30460408,-0.009661703,0.9880242,0.47098932,-0.076614276,0.9641822,-0.5542843,-0.07891183,0.96532726,0.46141168,0.87185407,0.9225931,-0.5289559,0.85930365,0.92530185
37,1.2872069597069598,1,434.38043212890625,452.2501525878906,142.8504676851771,0.8905140161514282,True,0.24933688,-1.1822276,0.9666576,0.2744046,-1.2522128,0.69323426,0.20369077,-1.2614169,0.9614348,0.0,0.0,0.20185748,0.008061015,-1.3263475,0.9322886,0.21131554,-1.0058384,0.9866071,-0.32299283,-0.9910415,0.9984444,0.2616763,-0.6015707,0.9257965,-0.50215,-0.38970938,0.99533075,0.51929384,-0.35182178,0.9263622,-0.19913226,0.033930905,0.98953027,0.18133684,-0.016843682,0.99780077,-0.18133706,0.016843682,0.9992004,0.30772406,0.76726663,0.99518555,-0.13703299,0.81511617,0.99814594,0.3401651,1.4961963,0.98215795,-0.12356299,1.560078,0.989924
37,1.2872069597069598,2,1666.8631591796875,441.0438232421875,158.20235509281255,0.8357336521148682,True,0.35822088,-1.3194088,0.8020312,0.0,0.0,0.21386386,0.31178007,-1.3782755,0.87901455,0.0,0.0,0.047532007,0.10282998,-1.3460416,0.9265874,0.028725449,-1.0115585,0.86724573,0.019587286,-0.987858,0.98851216,0.2135998,-0.6402211,0.4854818,0.34036198,-0.5737206,0.9727446,0.43709162,-0.5787397,0.49202022,0.48984343,-0.5744025,0.9308085,0.0048341285,-0.008116166,0.96284,-0.0048341285,0.008116166,0.9897884,0.044591267,0.7107573,0.94616586,0.045108244,0.74257034,0.9841023,-0.13870284,1.3982471,0.89824975,-0.14903699,1.4335806,0.94801474
37,1.2872069597069598,3,1208.27392578125,452.3492126464844,74.98362637633826,0.7860521078109741,True,-0.48262978,-1.0725405,0.8821603,-0.435795,-1.1721411,0.85991055,-0.55069804,-1.1494387,0.70926636,-0.23842607,-1.2364117,0.7322935,-0.6212424,-1.1758081,0.3616313,0.07682016,-1.0271289,0.99315107,-0.62123424,-0.89734757,0.98713034,0.31648836,-0.5716865,0.97730094,-0.59004253,-0.28332928,0.9181014,-0.086876065,-0.4725173,0.95631015,-0.514305,-0.07817788,0.88492346,0.2842808,-0.0300269,0.99634844,-0.28428245,0.0300269,0.9944735,0.6916077,0.7819611,0.99236685,-0.65901107,0.8378241,0.9866485,1.0283886,1.7646695,0.9780437,-0.7855719,1.8250806,0.9676654
37,1.2872069597069598,4,1821.003173828125,440.79937744140625,66.81841426222238,0.6953049302101135,True,-0.009255056,-1.4162081,0.961394,0.07875933,-1.498492,0.94386494,-0.095743984,-1.5036621,0.94211847,0.22395556,-1.4389595,0.77039105,-0.23337686,-1.4553293,0.75007313,0.43625003,-0.9882947,0.99564314,-0.39508826,-1.0112811,0.9961073,0.56993866,-0.30631617,0.9430596,-0.5353847,-0.33554375,0.94904447,0.15334602,-0.16039738,0.8995939,-0.2370197,-0.17669833,0.90973675,0.3024646,0.00976202,0.98735136,-0.30246642,-0.0097615635,0.98765427,0.46961465,-0.07272828,0.9634456,-0.5547955,-0.07515577,0.96430933,0.4614868,0.87512535,0.9210112,-0.5312633,0.862412,0.92330587
38,1.321996336996337,1,433.6761169433594,451.3328857421875,141.34343304038552,0.8797567486763,True,0.2311319,-1.1947886,0.9736854,0.26292217,-1.2657306,0.76019436,0.18161274,-1.2757683,0.96876794,0.0,0.0,0.24434209,-0.010218196,-1.33827,0.93383634,0.22116804,-1.0026158,0.98726255,-0.32635182,-0.99461657,0.9984066,0.27051923,-0.6024312,0.9232515,-0.5097769,-0.4136234,0.9946666,0.4881232,-0.33572665,0.9228359,-0.1938782,0.01150157,0.9882251,0.18588541,-0.0149447,0.9975211,-0.18588541,0.0149447,0.9990651,0.31903762,0.7644569,0.9947523,-0.13524374,0.8052416,0.9979153,0.3474705,1.5146922,0.9815307,-0.13735145,1.5672592,0.98940814
38,1.321996336996337,2,1666.1187744140625,441.4486389160156,158.2844877677862,0.8363809585571289,True,0.3609841,-1.3209226,0.7963597,0.0,0.0,0.20756425,0.31566867,-1.3795551,0.8751679,0.0,0.0,0.04685939,0.109892555,-1.3464992,0.92608625,0.028143706,-1.0111601,0.86583,0.030892292,-0.9879684,0.9884261,0.213354,-0.6413376,0.4846822,0.35298127,-0.57289594,0.97269815,0.41937307,-0.58835155,0.49098164,0.47394606,-0.5785971,0.9306895,0.0009485862,-0.0073278286,0.962666,-0.0009485862,0.0073278286,0.9897703,0.045384068,0.7072591,0.94602394,0.051158875,0.73593765,0.9841055,-0.13510798,1.3951215,0.8980861,-0.14338923,1.4257445,0.9480294
38,1.321996336996337,3,1208.715576171875,453.0776062011719,75.4781868806921,0.7905784249305725,True,-0.4659711,-1.09166,0.8994065,-0.41859737,-1.191664,0.8734703,-0.5405752,-1.1679153,0.7568977,-0.23279472,-1.2487686,0.7329248,-0.622635,-1.1857642,0.41713533,0.0646723,-1.0262408,0.99361753,-0.6216873,-0.8946272,0.9891612,0.29313105,-0.56915396,0.97629863,-0.5853419,-0.28033584,0.9271239,-0.102086745,-0.46867844,0.954689,-0.5005941,-0.08104859,0.8934723,0.27996144,-0.03102331,0.9962619,-0.27995983,0.03102331,0.99463034,0.6843784,0.7625013,0.9918807,-0.65252906,0.8202799,0.9866109,1.014167,1.7359763,0.97670615,-0.7815712,1.7991147,0.9671181
38,1.321996336996337,4,1820.720947265625,440.98443603515625,66.84005927884972,0.7005453705787659,True,-0.0044196574,-1.4162468,0.96076983,0.08373972,-1.4980319,0.94275314,-0.09043313,-1.503293,0.94128543,0.22897477,-1.4377064,0.7674922,-0.22738954,-1.4542668,0.7482863,0.43954772,-0.9881792,0.9956,-0.39041463,-1.0112171,0.99609035,0.57078415,-0.30689588,0.9427843,-0.5275153,-0.33547208,0.9493938,0.15067744,-0.17099553,0.8996277,-0.21997839,-0.18672961,0.91046864,0.30239952,0.009875743,0.98742,-0.3023977,-0.009875743,0.98775697,0.46576247,-0.07589072,0.9639111,-0.5575069,-0.07870186,0.96487725,0.45525575,0.87495655,0.9220739,-0.53357315,0.8623112,0.92451733
39,1.3567857142857143,1,433.60357666015625,452.17919921875,143.45069181050124,0.8760693669319153,True,0.2490516,-1.1903255,0.9639622,0.27400398,-1.2597747,0.6679506,0.20380262,-1.2678883,0.9623953,0.0,0.0,0.1754581,0.0013945051,-1.3270364,0.93638325,0.20628273,-1.0052184,0.9831376,-0.33271807,-0.9907813,0.9982823,0.26004213,-0.6169244,0.9019264,-0.5209605,-0.4356049,0.994835,0.44478396,-0.32102826,0.9028755,-0.20948212,-0.036626235,0.98804724,0.18367814,-0.016951269,0.99729913,-0.18367791,0.016951269,0.99908984,0.33224046,0.7427494,0.9945416,-0.12186443,0.78979707,0.9980533,0.34418026,1.4925349,0.9818211,-0.14381869,1.541433,0.9902075
39,1.3567857142857143,2,1665.9146728515625,441.7440185546875,158.40047166311064,0.8371301293373108,True,0.36209846,-1.3222628,0.7983609,0.0,0.0,0.20902608,0.31643936,-1.3808721,0.87693274,0.0,0.0,0.046838824,0.10945297,-1.347307,0.9265998,0.02891609,-1.0106817,0.8662789,0.029568825,-0.9884629,0.98853475,0.21124189,-0.6390077,0.4834758,0.35969174,-0.5735523,0.9728804,0.42397422,-0.5951145,0.48924944,0.49278653,-0.58743525,0.9307118,0.0019158201,-0.0073575275,0.96309173,-0.0019158201,0.0073573347,0.9899194,0.047243536,0.70554966,0.9469993,0.05079466,0.73464876,0.98445153,-0.13447268,1.3912259,0.90035087,-0.14185005,1.4232605,0.9493383
39,1.3567857142857143,3,1210.064208984375,453.30535888671875,72.13525011505025,0.790761411190033,True,-0.52418214,-1.1682694,0.9066918,-0.46463895,-1.2761875,0.89603835,-0.6152739,-1.2424577,0.7712814,-0.25956288,-1.3028153,0.739115,-0.70299464,-1.2200884,0.36348975,0.038984183,-1.029385,0.9907452,-0.63473463,-0.87982506,0.97983366,0.24062668,-0.5791585,0.9684585,-0.62036073,-0.2697231,0.87437254,-0.06285495,-0.4879039,0.9429851,-0.5174335,-0.12390428,0.844713,0.2811745,-0.03503872,0.99335045,-0.2811745,0.035038296,0.98945785,0.6796908,0.76300365,0.9894112,-0.6377028,0.83086383,0.98101336,1.0284382,1.8025197,0.9768039,-0.7440332,1.8812081,0.9647508
39,1.3567857142857143,4,1820.878173828125,440.6075439453125,66.6480242884397,0.7005602717399597,True,-0.0057273097,-1.4143515,0.96136177,0.08082704,-1.4962422,0.94232213,-0.09225236,-1.5010327,0.9432237,0.22339804,-1.4369563,0.75948024,-0.23093677,-1.4520918,0.7602972,0.43228275,-0.98950124,0.9956542,-0.39791706,-1.010204,0.99621755,0.5721137,-0.31202254,0.94258046,-0.5355373,-0.3336918,0.9512026,0.16573116,-0.17517655,0.89920634,-0.22349328,-0.1860936,0.9128081,0.30244297,0.008497097,0.9875767,-0.30244482,-0.008496638,0.98802817,0.48416921,-0.07321185,0.96402186,-0.5497082,-0.0732787,0.96548545,0.47773674,0.879925,0.9220681,-0.5287514,0.8693207,0.9253318
40,1.3915750915750915,1,434.35321044921875,449.91455078125,142.59736487794208,0.8743621110916138,True,0.2519292,-1.2006539,0.9620322,0.2744315,-1.2697139,0.6476696,0.20798905,-1.2761176,0.96012235,0.0,0.0,0.16938777,0.002664238,-1.329743,0.93772453,0.21570055,-1.0062704,0.9845338,-0.3430789,-0.9896691,0.9984047,0.29617706,-0.60104156,0.91124076,-0.53211826,-0.4457457,0.9952905,0.45977956,-0.24677749,0.9115179,-0.2300212,-0.055184547,0.9890511,0.18966447,-0.017603789,0.9976882,-0.18966469,0.017603574,0.9992144,0.3396847,0.7511392,0.9951757,-0.12694755,0.80441886,0.9982666,0.34471503,1.5146496,0.98318046,-0.15140508,1.5612568,0.9908887
40,1.3915750915750915,2,1666.623046875,440.91839599609375,158.32373082131718,0.8355092406272888,True,0.3588522,-1.3174717,0.79765856,0.0,0.0,0.21081269,0.31346244,-1.3768489,0.8767849,0.0,0.0,0.04865103,0.106262356,-1.3461527,0.9269879,0.024099683,-1.0096983,0.866774,0.021960111,-0.9897715,0.9886933,0.20168884,-0.6375693,0.4796434,0.3413879,-0.5782862,0.9728423,0.44100872,-0.5612529,0.48462206,0.50557137,-0.55591226,0.9300556,0.0025682582,-0.0077259773,0.9633784,-0.002569029,0.0077257846,0.9900378,0.04233424,0.7098601,0.94736016,0.045082144,0.7403349,0.98461676,-0.13794114,1.3952519,0.90161383,-0.14730129,1.4317484,0.95017976
40,1.3915750915750915,3,1208.7982177734375,452.42510986328125,75.84176783737857,0.7927712798118591,True,-0.46092862,-1.0687692,0.872039,-0.41847703,-1.1675832,0.8396371,-0.5318771,-1.1440272,0.70730734,-0.23735556,-1.2327735,0.69305086,-0.61205953,-1.1704494,0.38175923,0.06685705,-1.0260857,0.99253017,-0.62193245,-0.8953437,0.987412,0.29535532,-0.56742865,0.97580564,-0.5957485,-0.27924463,0.92730594,-0.097164676,-0.44110715,0.9544484,-0.51743954,-0.053144578,0.8950114,0.2792921,-0.030960295,0.99633896,-0.2792921,0.030960698,0.99476767,0.68523884,0.7649312,0.9921463,-0.6404921,0.82256395,0.98714834,1.0063694,1.7318057,0.9773087,-0.7713798,1.7943362,0.9681399
40,1.3915750915750915,4,1820.966064453125,440.3413391113281,66.44390213404864,0.7041422724723816,True,-0.0022321902,-1.415215,0.96013784,0.08518148,-1.4968562,0.9406125,-0.08855641,-1.50227,0.9412637,0.22796449,-1.4362789,0.75747776,-0.22670786,-1.4533648,0.7552139,0.4337155,-0.988158,0.9955231,-0.3915978,-1.0113989,0.9961146,0.56610364,-0.30839866,0.94158745,-0.5261318,-0.33495852,0.95060813,0.15550373,-0.16326083,0.89788264,-0.21200296,-0.17706,0.9119628,0.30114543,0.009371525,0.9874471,-0.30114725,-0.009371525,0.9879204,0.47668377,-0.059510835,0.963812,-0.5522733,-0.061290614,0.9653126,0.47110236,0.89350903,0.9218746,-0.52894276,0.88164806,0.92517936
41,1.4263644688644688,1,434.20013427734375,452.5996398925781,148.99331448597175,0.8789220452308655,True,0.2494799,-1.1792122,0.96882915,0.26510787,-1.2502804,0.6108518,0.2039614,-1.255623,0.9685581,0.0,0.0,0.123818815,-0.020041732,-1.3193967,0.961078,0.18188514,-0.9928141,0.990366,-0.3576917,-0.9994439,0.99899894,0.286228,-0.5301784,0.930255,-0.51603895,-0.4481306,0.99669695,0.43625605,-0.19052528,0.9212635,-0.17965849,-0.104209915,0.9913216,0.18697996,-0.013406011,0.9985122,-0.18697996,0.013406011,0.9995029,0.32805595,0.714316,0.99627066,-0.14565854,0.75816953,0.9986829,0.36290428,1.4543792,0.9828538,-0.15988979,1.4903371,0.9905828
41,1.4263644688644688,2,1666.82666015625,440.892822265625,158.52127114299736,0.8354033827781677,True,0.3557668,-1.3159589,0.79208755,0.0,0.0,0.20597292,0.31066692,-1.3756166,0.87406516,0.0,0.0,0.0477565,0.10401151,-1.3454896,0.92619514,0.021103395,-1.0083499,0.8614519,0.019375388,-0.99124044,0.98828566,0.1932364,-0.6349921,0.46789664,0.3311327,-0.58020645,0.97195125,0.4275892,-0.56063473,0.47286776,0.49533105,-0.5541645,0.92778647,0.0023586827,-0.0071380376,0.9615622,-0.0023579125,0.00713823,0.98959523,0.038673,0.710161,0.9452345,0.042553313,0.7383285,0.9840576,-0.14033969,1.3967775,0.8989429,-0.14974517,1.432035,0.9489251
41,1.4263644688644688,3,1208.3466796875,451.9356994628906,75.6571339419662,0.7911862730979919,True,-0.46464148,-1.0475562,0.85285866,-0.42424026,-1.146327,0.81909513,-0.53318965,-1.1226583,0.67157054,-0.24153605,-1.2190081,0.67419577,-0.6101375,-1.1562881,0.35327327,0.07374352,-1.0278311,0.9918805,-0.6265368,-0.89425576,0.9859002,0.3157588,-0.5717144,0.97597855,-0.6029979,-0.2735178,0.92475665,-0.074698694,-0.4442771,0.95501137,-0.5221874,-0.040176142,0.8931934,0.2828376,-0.0315812,0.9964148,-0.282836,0.0315812,0.99479866,0.6944299,0.7682855,0.99248636,-0.6386507,0.8270041,0.98751265,1.0133156,1.7435874,0.97828215,-0.7684977,1.8076711,0.9691529
41,1.4263644688644688,4,1821.02685546875,440.6086730957031,66.63138240194223,0.7111539840698242,True,-0.0013960025,-1.4146855,0.9605203,0.0854731,-1.4962147,0.94058436,-0.08799396,-1.5015546,0.94232625,0.22682843,-1.4362031,0.7544262,-0.22645469,-1.4528937,0.76044554,0.43267286,-0.98795944,0.99553454,-0.3952556,-1.0116901,0.99620336,0.55863,-0.3062737,0.9406356,-0.53598434,-0.33463892,0.9516325,0.14645752,-0.15979923,0.896339,-0.22506419,-0.1737469,0.9130577,0.301597,0.0093520265,0.9874779,-0.301597,-0.0093520265,0.988064,0.46941227,-0.060376193,0.9635978,-0.5566258,-0.06254485,0.9654507,0.46206036,0.8925961,0.92135304,-0.53265923,0.8805167,0.9252157
42,1.4611538461538462,1,436.29046630859375,455.4521484375,150.37268845242667,0.8808907270431519,True,0.22209406,-1.210083,0.9784813,0.24505946,-1.2818012,0.72224015,0.17023662,-1.2857879,0.97593963,0.0,0.0,0.17682263,-0.045663726,-1.3377647,0.9609901,0.18752581,-0.99399316,0.99234915,-0.35795665,-0.9987319,0.99911183,0.28737986,-0.5254478,0.94139034,-0.512994,-0.4670963,0.99672514,0.44821477,-0.17673801,0.93316203,-0.19174466,-0.16542456,0.9916447,0.18837717,-0.013602678,0.99859196,-0.18837717,0.013602881,0.99949837,0.3269288,0.7044371,0.99632215,-0.14648683,0.75264823,0.99862146,0.3661019,1.4233739,0.982546,-0.15527827,1.4638414,0.9901426
42,1.4611538461538462,2,1666.798583984375,441.3263854980469,158.61092775630627,0.8333362936973572,True,0.35587355,-1.3203607,0.7996289,0.0,0.0,0.21013436,0.3105598,-1.3795729,0.878816,0.0,0.0,0.04590809,0.10336088,-1.3473079,0.9272178,0.0249819,-1.0100794,0.8631197,0.02041189,-0.9894054,0.9882278,0.20157993,-0.6420146,0.47285342,0.33921742,-0.5741491,0.9718635,0.40698332,-0.6302383,0.4765325,0.467337,-0.6137832,0.9279011,0.0034032643,-0.0070276023,0.96134764,-0.003404034,0.0070276023,0.9894526,0.04174117,0.70645386,0.94538295,0.04459954,0.7336434,0.9839744,-0.14149253,1.3950969,0.89876705,-0.14658049,1.4240689,0.94846237
42,1.4611538461538462,3,1208.91650390625,451.6845397949219,75.11865618803505,0.7935856580734253,True,-0.48443377,-1.042536,0.841043,-0.44509012,-1.141956,0.807299,-0.55240893,-1.1177319,0.64746565,-0.2575369,-1.21586,0.66520345,-0.62489355,-1.1519475,0.33227605,0.067869514,-1.0260935,0.9910783,-0.63669616,-0.8913104,0.9843853,0.3050415,-0.56680876,0.974756,-0.6178084,-0.26545608,0.9205376,-0.09079873,-0.44989574,0.9531443,-0.5394899,-0.03654456,0.8886596,0.28477407,-0.03162274,0.9961009,-0.28477407,0.03162274,0.99433607,0.6916369,0.76483893,0.99192363,-0.6443923,0.8232845,0.9865632,1.0066545,1.7524208,0.9769032,-0.777385,1.8162261,0.9672016
42,1.4611538461538462,4,1820.412841796875,441.0375061035156,66.95456516204378,0.7176735997200012,True,0.012297358,-1.4143274,0.9601765,0.09910631,-1.4959056,0.93903434,-0.07472309,-1.5020316,0.94304216,0.23862344,-1.4356167,0.74485993,-0.21735603,-1.4546165,0.7680023,0.43359628,-0.98699605,0.9954171,-0.3904671,-1.0125388,0.9961718,0.55857354,-0.30598497,0.9384136,-0.52934974,-0.33275384,0.95140743,0.1640772,-0.15157154,0.8927868,-0.21516821,-0.16378458,0.9121294,0.29927522,0.009029306,0.9871601,-0.29927522,-0.009029306,0.9878505,0.47527966,-0.062187802,0.9624831,-0.5385386,-0.06281042,0.9647727,0.46552566,0.88744766,0.91926765,-0.514489,0.87751085,0.9238422
43,1.4959432234432235,1,440.229248046875,453.6373291015625,147.30607673253064,0.8838158249855042,True,0.20814243,-1.2285635,0.9786931,0.23760569,-1.3001881,0.7825902,0.15464938,-1.304198,0.9749655,0.0,0.0,0.23721093,-0.05329438,-1.3485539,0.9451748,0.19817066,-1.004352,0.9896338,-0.36050546,-0.989049,0.99867,0.29309526,-0.5716113,0.933348,-0.51504296,-0.47511485,0.9953526,0.48682335,-0.19015168,0.93091756,-0.1861079,-0.17161255,0.9895571,0.1908252,-0.018940834,0.9979394,-0.1908252,0.018941043,0.99921036,0.32868356,0.7353592,0.99532866,-0.1437909,0.8005166,0.99811804,0.34613565,1.4561505,0.98235977,-0.17184624,1.5084562,0.989735
43,1.4959432234432235,2,1666.6463623046875,440.5935363769531,158.80682236926265,0.8314439654350281,True,0.35550836,-1.3156167,0.78249377,0.0,0.0,0.19722846,0.31118676,-1.3747916,0.868565,0.0,0.0,0.04702308,0.10706444,-1.3436068,0.92543995,0.022081632,-1.0098602,0.85747015,0.020488176,-0.98968655,0.98812115,0.1938836,-0.6436561,0.45919207,0.3288785,-0.58101916,0.9716523,0.42295623,-0.5875239,0.46192288,0.48396876,-0.57451314,0.9260642,0.0021738035,-0.0075885192,0.9608606,-0.0021738035,0.0075885192,0.9895102,0.040813394,0.7095084,0.94441056,0.04431085,0.73889315,0.983979,-0.13975528,1.3954452,0.8983079,-0.14626285,1.4308084,0.948943
